,infections C1,infections C2,infections C3,infections C4,AV total mileage,SCC C1,SCC C2,SCC C3,SCC C4,OM C1,OM C3,OM C4,deaths C1,deaths C2,deaths C3,deaths C4,VSL C1,VSL C2,VSL C3,VSL C4,externalities C1,externalities C2,externalities C3,externalities C4,OM C2,total C1,total C2,total C3,total C4
664,111,65,55,82,2004620.441307899,316338.94800588477,632677.8960117695,361041.9838470509,466648.824126528,17048389.40668889,18852547.803866,17048389.40668889,3.7962000000000002,2.223,1.881,2.8044000000000002,44035920.0,25786800.0,21819600.0,32531040.000000004,170558.78074799996,341117.5614959999,371020.8248787899,170558.78074799996,34096778.81337778,61571207.13544278,60857374.27088555,41404210.61259184,50216637.01156343
665,105,78,68,89,2007884.772169712,316338.94800588477,632677.8960117695,361114.77842526935,466648.824126528,17048389.40668889,18855485.701641634,17048389.40668889,3.591,2.6676,2.3256,3.0438,41655600.0,30944160.000000004,26976960.0,35308080.0,170558.78074799996,341117.5614959999,371347.2579649712,170558.78074799996,34096778.81337778,59190887.13544278,66014734.27088555,46564907.73803187,52993677.01156342
666,123,97,82,79,2007830.4343138516,316338.94800588477,632677.8960117695,361113.56669108366,466648.824126528,17048389.40668889,18855436.797571357,17048389.40668889,4.2066,3.3174,2.8044000000000002,2.7018,48796560.0,38481840.0,32531040.000000004,31340880.0,170558.78074799996,341117.5614959999,371341.82417938515,170558.78074799996,34096778.81337778,66331847.13544278,73552414.27088556,52118932.188441835,49026477.01156342
667,121,84,70,65,2020835.464678452,316338.94800588477,632677.8960117695,361403.5788682143,466648.824126528,17048389.40668889,18867141.3248995,17048389.40668889,4.1382,2.8728000000000002,2.394,2.223,48003120.00000001,33324480.000000004,27770400.0,25786800.0,170558.78074799996,341117.5614959999,372642.3272158452,170558.78074799996,34096778.81337778,65538407.135442786,68395054.27088556,47371587.230983555,43472397.01156342
668,115,77,57,76,2009234.242118969,316338.94800588477,632677.8960117695,361144.87160513777,466648.824126528,17048389.40668889,18856700.224595964,17048389.40668889,3.9330000000000003,2.6334,1.9494,2.5992,45622800.0,30547440.0,22613040.0,30150720.000000004,170558.78074799996,341117.5614959999,371482.20495989686,170558.78074799996,34096778.81337778,63158087.13544278,65618014.27088555,42202367.301161,47836317.01156343
669,105,76,60,69,1996963.2994668044,316338.94800588477,632677.8960117695,360871.2295839945,466648.824126528,17048389.40668889,18845656.376209017,17048389.40668889,3.591,2.5992,2.052,2.3598,41655600.0,30150720.000000004,23803200.0,27373680.0,170558.78074799996,341117.5614959999,370255.1106946804,170558.78074799996,34096778.81337778,59190887.13544278,65221294.27088555,43379982.7164877,45059277.01156342
670,104,92,76,74,2011505.5888636024,316338.94800588477,632677.8960117695,361195.5226375431,466648.824126528,17048389.40668889,18858744.436666135,17048389.40668889,3.5568,3.1464000000000003,2.5992,2.5308,41258880.0,36498240.0,30150720.000000004,29357280.000000004,170558.78074799996,341117.5614959999,371709.3396343602,170558.78074799996,34096778.81337778,58794167.13544278,71568814.27088556,49742369.29893804,47042877.01156343
671,113,103,87,97,2005719.3541898169,316338.94800588477,632677.8960117695,361066.4896043177,466648.824126528,17048389.40668889,18853536.825459726,17048389.40668889,3.8646000000000003,3.5226,2.9754,3.3174,44829360.0,40862160.0,34514640.0,38481840.0,170558.78074799996,341117.5614959999,371130.71616698167,170558.78074799996,34096778.81337778,62364647.13544278,75932734.27088556,54100374.03123102,56167437.01156342
672,123,97,79,71,2013591.3610443298,316338.94800588477,632677.8960117695,361242.0353571733,466648.824126528,17048389.40668889,18860621.63162879,17048389.40668889,4.2066,3.3174,2.7018,2.4282,48796560.0,38481840.0,31340880.0,28167120.0,170558.78074799996,341117.5614959999,371917.91685243294,170558.78074799996,34096778.81337778,66331847.13544278,73552414.27088556,50934661.58383839,45852717.01156342
673,124,92,77,81,2008439.940819226,316338.94800588477,632677.8960117695,361127.15868615353,466648.824126528,17048389.40668889,18855985.353426196,17048389.40668889,4.2408,3.1464000000000003,2.6334,2.7702,49193280.0,36498240.0,30547440.0,32134320.0,170558.78074799996,341117.5614959999,371402.7748299226,170558.78074799996,34096778.81337778,66728567.13544278,71568814.27088556,50135955.28694227,49819917.01156342
674,137,102,85,85,1996721.422543692,316338.94800588477,632677.8960117695,360865.8357286091,466648.824126528,17048389.40668889,18845438.686978213,17048389.40668889,4.6854000000000005,3.4884,2.907,2.907,54350640.00000001,40465440.0,33721200.0,33721200.0,170558.78074799996,341117.5614959999,370230.9230023692,170558.78074799996,34096778.81337778,71885927.13544278,75536014.27088556,53297735.44570919,51406797.01156342
675,128,124,104,89,2027504.5913952359,316338.94800588477,632677.8960117695,361552.3003939985,466648.824126528,17048389.40668889,18873143.538944602,17048389.40668889,4.3776,4.2408,3.5568,3.0438,50780160.0,49193280.0,41258880.0,35308080.0,170558.78074799996,341117.5614959999,373309.2398875236,170558.78074799996,34096778.81337778,68315447.13544278,84263854.27088556,60866885.07922612,52993677.01156342
676,105,85,66,76,2022566.7600453594,316338.94800588477,632677.8960117695,361442.1867548963,466648.824126528,17048389.40668889,18868699.490729716,17048389.40668889,3.591,2.907,2.2572,2.5992,41655600.0,33721200.0,26183520.0,30150720.000000004,170558.78074799996,341117.5614959999,372815.4567525359,170558.78074799996,34096778.81337778,59190887.13544278,68791774.27088556,45786477.134237155,47836317.01156343
677,121,86,68,74,2008951.8943319898,316338.94800588477,632677.8960117695,361138.5752494881,466648.824126528,17048389.40668889,18856446.11158768,17048389.40668889,4.1382,2.9412000000000003,2.3256,2.5308,48003120.00000001,34117920.0,26976960.0,29357280.000000004,170558.78074799996,341117.5614959999,371453.97018119897,170558.78074799996,34096778.81337778,65538407.135442786,69188494.27088556,46565998.65701836,47042877.01156343
678,135,56,45,102,2013651.5751056354,316338.94800588477,632677.8960117695,361243.3781307404,466648.824126528,17048389.40668889,18860675.824283965,17048389.40668889,4.617,1.9152,1.5390000000000001,3.4884,53557200.0,22216320.0,17852400.0,40465440.0,170558.78074799996,341117.5614959999,371923.9382585635,170558.78074799996,34096778.81337778,71092487.13544278,57286894.27088555,37446243.14067327,58151037.01156342
679,131,84,67,76,2011901.1240730719,316338.94800588477,632677.8960117695,361204.3430727143,466648.824126528,17048389.40668889,18859100.418354657,17048389.40668889,4.4802,2.8728000000000002,2.2914,2.5992,51970320.0,33324480.000000004,26580240.0,30150720.000000004,170558.78074799996,341117.5614959999,371748.89315530716,170558.78074799996,34096778.81337778,69505607.13544278,68395054.27088556,46172293.65458268,47836317.01156343
680,135,80,60,92,2011828.0858379751,316338.94800588477,632677.8960117695,361202.7143200716,466648.824126528,17048389.40668889,18859034.68394307,17048389.40668889,4.617,2.736,2.052,3.1464000000000003,53557200.0,31737600.000000004,23803200.0,36498240.0,170558.78074799996,341117.5614959999,371741.5893317975,170558.78074799996,34096778.81337778,71092487.13544278,66808174.27088555,43395178.98759494,54183837.01156342
681,108,88,68,81,2020607.676387825,316338.94800588477,632677.8960117695,361398.4991893333,466648.824126528,17048389.40668889,18866936.315437935,17048389.40668889,3.6936,3.0096000000000003,2.3256,2.7702,42845760.0,34911360.0,26976960.0,32134320.0,170558.78074799996,341117.5614959999,372619.54838678247,170558.78074799996,34096778.81337778,60381047.13544278,69981934.27088556,46577914.36301405,49819917.01156342
682,118,87,67,87,2002068.6323196967,316338.94800588477,632677.8960117695,360985.078506614,466648.824126528,17048389.40668889,18850251.17577662,17048389.40668889,4.0356000000000005,2.9754,2.2914,2.9754,46812960.00000001,34514640.0,26580240.0,34514640.0,170558.78074799996,341117.5614959999,370765.64397996967,170558.78074799996,34096778.81337778,64348247.135442786,69585214.27088556,46162241.89826319,52200237.01156342
683,133,92,78,72,2019537.8507774707,316338.94800588477,632677.8960117695,361374.64207822236,466648.824126528,17048389.40668889,18865973.472388614,17048389.40668889,4.5486,3.1464000000000003,2.6676,2.4624,52763760.00000001,36498240.0,30944160.000000004,28563840.0,170558.78074799996,341117.5614959999,372512.56582574703,170558.78074799996,34096778.81337778,70299047.13544278,71568814.27088556,50544020.680292584,46249437.01156342
684,127,77,65,97,2025771.9895811845,316338.94800588477,632677.8960117695,361513.66337354516,466648.824126528,17048389.40668889,18871584.197311956,17048389.40668889,4.3434,2.6334,2.223,3.3174,50383440.0,30547440.0,25786800.0,38481840.0,170558.78074799996,341117.5614959999,373135.9797061184,170558.78074799996,34096778.81337778,67918727.13544278,65618014.27088555,45393033.84039161,56167437.01156342
685,122,101,82,70,1996948.5337994911,316338.94800588477,632677.8960117695,360870.90030961344,466648.824126528,17048389.40668889,18845643.087108433,17048389.40668889,4.1724000000000006,3.4542,2.8044000000000002,2.394,48399840.00000001,40068720.0,32531040.000000004,27770400.0,170558.78074799996,341117.5614959999,370253.6341279491,170558.78074799996,34096778.81337778,65935127.135442786,75139294.27088556,52107807.621546,45455997.01156342
686,127,82,67,78,2019221.5080823146,316338.94800588477,632677.8960117695,361367.5876361204,466648.824126528,17048389.40668889,18865688.763962973,17048389.40668889,4.3434,2.8044000000000002,2.2914,2.6676,50383440.0,32531040.000000004,26580240.0,30944160.000000004,170558.78074799996,341117.5614959999,372480.93155623146,170558.78074799996,34096778.81337778,67918727.13544278,67601614.27088556,46179777.28315532,48629757.01156343
687,110,74,57,80,1997027.7591615005,316338.94800588477,632677.8960117695,360872.66703518626,466648.824126528,17048389.40668889,18845714.38993424,17048389.40668889,3.762,2.5308,1.9494,2.736,43639200.0,29357280.000000004,22613040.0,31737600.000000004,170558.78074799996,341117.5614959999,370261.55666415003,170558.78074799996,34096778.81337778,61174487.13544278,64427854.27088555,42189888.61363357,49423197.01156343
688,108,112,90,78,2009045.2297519757,316338.94800588477,632677.8960117695,361140.6566293538,466648.824126528,17048389.40668889,18856530.11346567,17048389.40668889,3.6936,3.8304,3.0780000000000003,2.6676,42845760.0,44432640.0,35704800.0,30944160.000000004,170558.78074799996,341117.5614959999,371463.30372319755,170558.78074799996,34096778.81337778,60381047.13544278,79503214.27088556,55293934.07381822,48629757.01156343
689,119,89,72,91,1992940.2880563538,316338.94800588477,632677.8960117695,360781.51642954146,466648.824126528,17048389.40668889,18842035.66593961,17048389.40668889,4.0698,3.0438,2.4624,3.1122,47209680.0,35308080.0,28563840.0,36101520.0,170558.78074799996,341117.5614959999,369852.80955363536,170558.78074799996,34096778.81337778,64744967.13544278,70378654.27088556,48136509.991922796,53787117.01156342
690,138,87,78,92,2021206.6735290822,316338.94800588477,632677.8960117695,361411.8568255833,466648.824126528,17048389.40668889,18867475.412865065,17048389.40668889,4.7196,2.9754,2.6676,3.1464000000000003,54747360.0,34514640.0,30944160.000000004,36498240.0,170558.78074799996,341117.5614959999,372679.4481009082,170558.78074799996,34096778.81337778,72282647.13544278,69585214.27088556,50545726.717791565,54183837.01156342
691,124,99,89,77,2011283.5892484353,316338.94800588477,632677.8960117695,361190.5720461249,466648.824126528,17048389.40668889,18858544.63701248,17048389.40668889,4.2408,3.3858,3.0438,2.6334,49193280.0,39275280.0,35308080.0,30547440.0,170558.78074799996,341117.5614959999,371687.1396728435,170558.78074799996,34096778.81337778,66728567.13544278,74345854.27088556,54899502.34873145,48233037.01156342
692,126,70,61,91,2005921.4960780183,316338.94800588477,632677.8960117695,361070.99736842455,466648.824126528,17048389.40668889,18853718.75315911,17048389.40668889,4.309200000000001,2.394,2.0862000000000003,3.1122,49986720.00000001,27770400.0,24199920.000000004,36101520.0,170558.78074799996,341117.5614959999,371150.93035580183,170558.78074799996,34096778.81337778,67522007.13544278,62840974.27088555,43785860.68088334,53787117.01156342
693,128,84,71,83,2013357.9430821373,316338.94800588477,632677.8960117695,361236.8301366164,466648.824126528,17048389.40668889,18860411.555462815,17048389.40668889,4.3776,2.8728000000000002,2.4282,2.8386,50780160.0,33324480.000000004,28167120.0,32927760.0,170558.78074799996,341117.5614959999,371894.5750562137,170558.78074799996,34096778.81337778,68315447.13544278,68395054.27088556,47760662.960655645,50613357.01156342
694,121,93,78,77,2004594.5482749392,316338.94800588477,632677.8960117695,361041.40643241594,466648.824126528,17048389.40668889,18852524.50013634,17048389.40668889,4.1382,3.1806,2.6676,2.6334,48003120.00000001,36894960.0,30944160.000000004,30547440.0,170558.78074799996,341117.5614959999,371018.2355754939,170558.78074799996,34096778.81337778,65538407.135442786,71965534.27088556,50528744.142144255,48233037.01156342
695,114,74,63,103,2019450.9386788565,316338.94800588477,632677.8960117695,361372.70393842325,466648.824126528,17048389.40668889,18865895.25149986,17048389.40668889,3.8988,2.5308,2.1546000000000003,3.5226,45226080.0,29357280.000000004,24993360.000000004,40862160.0,170558.78074799996,341117.5614959999,372503.8746158856,170558.78074799996,34096778.81337778,62761367.13544278,64427854.27088555,44593131.83005417,58547757.01156342
696,115,79,69,82,1997638.523494116,316338.94800588477,632677.8960117695,360886.28707980353,466648.824126528,17048389.40668889,18846264.077833597,17048389.40668889,3.9330000000000003,2.7018,2.3598,2.8044000000000002,45622800.0,31340880.0,27373680.0,32531040.000000004,170558.78074799996,341117.5614959999,370322.6330974116,170558.78074799996,34096778.81337778,63158087.13544278,66411454.27088555,46951152.99801081,50216637.01156343
697,94,81,62,82,2007847.4398635165,316338.94800588477,632677.8960117695,361113.9459148412,466648.824126528,17048389.40668889,18855452.102566056,17048389.40668889,3.2148000000000003,2.7702,2.1204,2.8044000000000002,37291680.00000001,32134320.0,24596640.0,32531040.000000004,170558.78074799996,341117.5614959999,371343.5247343516,170558.78074799996,34096778.81337778,54826967.135442786,67204894.27088556,44184549.573215246,50216637.01156343
698,116,97,80,97,2023254.8182453518,316338.94800588477,632677.8960117695,361457.5304527561,466648.824126528,17048389.40668889,18869318.743109707,17048389.40668889,3.9672,3.3174,2.736,3.3174,46019520.0,38481840.0,31737600.000000004,38481840.0,170558.78074799996,341117.5614959999,372884.26257253514,170558.78074799996,34096778.81337778,63554807.13544278,73552414.27088556,51341260.536135,56167437.01156342
699,127,83,73,78,2003748.745157732,316338.94800588477,632677.8960117695,361022.5450229022,466648.824126528,17048389.40668889,18851763.27733085,17048389.40668889,4.3434,2.8386,2.4966,2.6676,50383440.0,32927760.0,28960560.0,30944160.000000004,170558.78074799996,341117.5614959999,370933.65526377317,170558.78074799996,34096778.81337778,67918727.13544278,67998334.27088556,48544279.477617525,48629757.01156343
700,117,84,64,68,2018810.2293868149,316338.94800588477,632677.8960117695,361358.4161212107,466648.824126528,17048389.40668889,18865318.613137025,17048389.40668889,4.0014,2.8728000000000002,2.1888,2.3256,46416240.0,33324480.000000004,25390080.0,26976960.0,170558.78074799996,341117.5614959999,372439.80368668144,170558.78074799996,34096778.81337778,63951527.13544278,68395054.27088556,44989196.83294491,44662557.01156342
701,104,69,62,74,1998886.3338665762,316338.94800588477,632677.8960117695,360914.11325110943,466648.824126528,17048389.40668889,18847387.10716881,17048389.40668889,3.5568,2.3598,2.1204,2.5308,41258880.0,27373680.0,24596640.0,29357280.000000004,170558.78074799996,341117.5614959999,370447.4141346576,170558.78074799996,34096778.81337778,58794167.13544278,62444254.27088555,44175388.63455458,47042877.01156343
